ID;IDMARCA;NOME
3243;362;72S
3244;362;86S
3245;362;MAGELLANO 43
3246;362;MAGELLANO 43 HT
3247;362;MAGELLANO 76
3248;362;ATLANTIS 34
3249;362;ATLANTIS 38
3250;362;ATLANTIS 44
3251;362;ATLANTIS 48
3252;362;ATLANTIS 50
3253;362;ATLANTIS 58
3254;362;ATLANTIS VERVE
3255;362;ATLANTIS VERVE OUTBOARD
3256;362;MAGELLANO 53
3257;362;38
3258;362;39 EVOLUTION
3259;362;40
3260;362;42 EVOLUTION
3262;362;46 EVOLUTION
3263;362;47
3264;362;50
3265;362;53
3266;362;55 EVOLUTION
3267;362;58
3268;362;62 EVOLUTION
3269;362;68 EVOLUTION
3270;362;75
3271;362;78
3273;362;82
3274;362;85
3275;362;98 LEONARDO
3276;362;43S
3277;362;62S
3278;362;68S
3279;362;MAGELLANO 50
3280;362;MAGELLANO 74
3281;362;ATLANTIS 35
3282;362;ATLANTIS 40
3283;362;ATLANTIS 42HT
3284;362;ATLANTIS 47
3285;362;ATLANTIS 50X4
3286;362;ATLANTIS 54
3287;362;ATLANTIS 55
3288;362;GRANDE 100
3289;362;GRANDE 105
3290;362;GRANDE 116
3291;362;GRANDE 120SL
3292;363;340
3293;363;340 S
3294;363;360 FLY BRIDGE
3295;363;360 SOFT HARD TOP
3296;363;380 HARD TOP
3297;363;380 TARGA
3298;363;410 FLY BRIDGE
3299;363;410 HARD TOP
3300;363;410 TARGA
3301;363;500 FLY BRIDGE
3302;363;500 HARD TOP
3303;363;BELLAGIO 54
3304;363;CONTINENTAL 50 T
3305;363;PORTO CERVO 44
3306;364;530
3307;364;620
3308;364;660
3309;364;700
3310;364;720
3311;364;750
3312;364;830
3313;364;881
3314;364;881 RPH
3315;364;55
3316;364;64
3317;364;80
3318;364;92
3319;365;ANTARES
3320;365;ANTARES OUT-BOARD
3321;365;BARRACUDA
3322;365;FLYER
3323;365;GRAN TURISMO
3324;365;SWIFT TRAWLER
3325;365;SENSE
3326;365;OCEANIS
3327;365;FIRST
3328;365;FIGARO
3329;365;PLATU
3330;366;MCY 86
3331;366;MCY 76
3332;366;MCY 70
3333;366;MCY 65
3334;367;380
3335;367;39
3336;367;400 S2
3337;367;421
3338;367;450
3339;367;52
3340;367;560
3341;367;620
3342;368;38 CONVERTIBLE
3343;368;38 OPEN
3344;368;34 WA
3345;368;28 WA
3346;368;23 WA
3347;368;40 RAPTOR
3348;368;39 SAINT-TROPEZ
3349;368;32 SAINT-TROPEZ
3350;368;265 SAINT-TROPEZ
3351;368;375 SOLARIUM
3352;368;320 CUDDY
3353;368;320 CC
3354;368;265 CC
3355;368;240 CC
3356;368;190 CC
3357;369;PRO FISH 190
3358;369;PRO FISH 250
3359;369;CLASS 220
3360;369;CLASS 24
3361;369;CLASS 250 OPEN
3362;369;CLASS 26 OPEN
3363;369;CLASS 300 OPEN
3364;369;RACER 26
3365;369;CLASS 250
3366;369;CLASS 26
3367;369;CLASS 29
3368;369;CLASS 300
3369;369;TOP 320
3370;369;TOP 355
3371;369;TOP 38
3372;369;TOP 41
3373;369;TOP 41 HT
3374;369;CLASS 45
3375;369;TOP 40
3376;369;520 FLY
3377;135;SUPERJET
3378;135;VXS
3379;135;FX SVHO
3380;135;FX SHO
3381;135;VX DELUXE
3382;135;FX CRUISER SVHO
3383;135;WAVE RAIDER
3384;135;WAVE BLASTER
3385;370;39 SPORT
3386;370;29
3387;370;23 OPEN
3388;370;20 OPEN
3390;371;37 OPEN
3391;371;37 HT
3392;371;29
3394;371;28 OPEN
3395;371;28 HT
3397;372;300 SPORT
3398;372;245
3399;372;240 SPORT
3400;372;240 CAB
3401;372;240 OPEN
3402;372;225 OPEN
3403;372;225 CAB
3404;372;195 OPEN
3405;372;170 OPEN
3406;373;330 SR
3407;373;330 SPORT
3408;373;500 SPORT
3409;373;550 VISION
3410;373;630 VISION
3411;373;630 CABIN
3412;373;650 FISHING
3413;373;870 VISION
3414;373;870 CABIN
3415;373;MARLIN 16
3416;373;MARLIN 19
3417;373;MARLIN 22
3418;373;MARLIN 35
3419;374;160BR
3420;374;170BR
3421;374;180BR
3422;374;190BR
3423;374;230BR
3424;374;250BR
3425;374;310BR SE
3426;374;350BR SE
3427;375;420 HT
3428;376;42M
3429;376;EXPLORER
3430;376;49M FAST DISPLACEMENT
3431;376;42M DISPLACEMENT
3432;376;82 ALU
3433;376;100 RPH
3434;376;24M MALLORCA
3437;376;99 ALU
3438;376;112
3439;376;129 ALU
3440;376;124
3442;376;94 ALU
3443;376;97
3445;376;CUSTOM 89
3446;376;96 RPH
3447;376;CUSTOM 120
3448;376;84
3449;376;CUSTOM 90
3450;376;CUSTOM 105
3451;376;72
3452;376;CUSTOM 92
3453;376;38M
3454;377;WAICAT
3455;377;TEMPEST 270
3456;377;TEMPEST 240
3457;377;TEMPEST 190
3458;377;TEMPEST 160
3459;377;VICTORY
3460;377;SKIPPER
3461;377;TOUR
3462;377;HOLDER 12
3463;378;300M CABRIO
3464;378;380 GRANCABRIO
3465;378;400 GRANCOUPE
3466;378;440 SPORTCOUPE
3467;378;440 SPORTFLY
3468;379;ARTH 240
3469;379;ARTH 255
3470;379;ARTH 295
3471;379;ARTH 330
3472;379;ARTH 415
3473;380;460
3474;380;M58
3475;381;X3 ELITE
3476;382;AZZURRA 63
3477;382;ITALIA 70
3478;382;ATLANTICA 80
3479;382;ONE HUNDRED
3480;383;35 OUTLAW
3481;383;30 OUTLAW
3482;383;26 OUTLAW
3483;383;23 OUTLAW
3484;383;277 ISLANDER
3485;383;247 ISLANDER
3486;383;278 PERFORMANCE
3487;384;LADY LARA
3488;384;OCEAN PARADISE
3489;384;SAI RAM
3490;384;ILLUSION
3491;384;NATALY
3492;384;MEAMINA
3493;384;AMBROSIA III
3494;384;SUNDAY
3495;384;SEANNA
3496;384;ADORA
3497;384;IMAGINATION
3498;384;REVERIE
3499;384;XANADU
3500;384;DIAMONDS ARE FOREVER
3501;384;LATINOU
3502;384;GALAXY
3503;384;SILVER ANGEL
3504;384;AMNESIA III
3505;384;DELFINO 93
3506;384;TRADITION SUPREME 108
3507;384;CLASSIC 121
3508;384;CRYSTAL 140
3509;384;CLASSIC SUPREME 132
3510;384;VISION 145
3511;384;F-125
3512;384;F-140
3513;385;98
3514;385;98 PLUS
3515;385;110 FLY
3516;385;110 SKY
3517;385;115
3518;385;123 FLY-BRIDGE
3519;385;123 SKY-LOUNGE
3520;385;127
3521;385;145
3522;385;132
3523;385;160 CLASSIC
3524;386;FANTASY 19
3525;386;19 OPEN
3526;386;FANTASY 31
3527;387;FLY FISH 170
3528;387;FLY FISH 190
3529;387;FLY FISH 210
3530;387;FLY FISH 230
3531;387;FLY FISH 290
3532;387;VOYAGER
3533;388;308 R
3534;388;353 R
3535;388;ATITUDE 8.5
3536;388;HFC 44
3537;388;SOTO 82
3538;389;230 CABIN
3539;389;190 OPEN
3540;389;230 FISHING
3541;389;200 CR
3542;389;235 CR CABIN
3543;390;CRANCHI SMERALDO
3544;391;OPEN FISHERMAN
3545;391;SKIFF
3546;391;16
3547;391;18
3548;391;20
3549;392;3200
3550;392;2900
3551;392;2600
3552;392;2200
3553;392;2901
3554;392;2301
3555;392;2201
3556;392;2001
3557;392;1701
3558;393;CAPRI 21
3559;393;CARINA 21
3560;393;CATALINA 23
3561;393;LAUNCH 36
3562;393;BULLET 20
3563;393;LAUNCH 20
3564;393;CATALINA 26
3565;393;LANCER 20
3566;393;LAUNCH 22
3567;393;CORSAIR 22
3568;393;LAUNCH 25
3569;393;CATALINA 29
3570;393;CORSAIR 25
3571;393;LAUNCH 28
3572;393;LAUNCH 32
3573;393;CATALINA 29 SUN TENDER
3574;393;CORSAIR 28
3575;393;CORSAIR 32
3576;393;CORSAIR 36
3577;393;CORSAIR 36 EUROPEAN EDITION
3578;393;CORSAIR 36 HARD TOP
3579;394;JET BOAT SENNA
3580;394;JET BOAT XR2-S
3581;394;EXPERT 3
3582;394;235 OPEN
3583;394;235 CABIN
3584;394;SPORT CRUISER 285
3585;394;SPORT CRUISER 325
3586;394;SPORT CRUISER 435
3587;394;SPORT CRUISER 435 HT
3588;395;16
3589;395;21
3590;395;24
3591;395;27
3592;395;28
3593;395;31A
3594;395;31C
3595;395;34A
3596;395;34C
3597;395;43
3598;395;46
3599;396;ENDURANCE 33
3600;396;ENDURANCE 30
3601;396;ENDURANCE 27
3602;396;43 OPEN MEDITARRANEE
3603;396;ZAFFIRO 32
3604;396;ZAFFIRO 29
3605;396;SIXTY 4 HT
3606;396;FIFTY 8 HT
3607;396;FIFTY 6
3608;396;M 44 HT
3609;396;43 HT MEDITERRANEE
3610;396;M 38 HT
3611;396;54 HT
3612;396;SIXTY 6 FLY
3613;396;FIFTY 8 FLY
3614;396;54 FLY
3615;396;ATLANTIQUE 50
3616;396;43 FLY
3617;396;40 FLY
3618;396;PANAMA 32
3619;396;PANAMA 24
3620;396;PANAMA 29
3621;396;ECO TRAWLER 53 LD
3622;397;18 SS
3623;397;185 SS
3624;397;19 SS
3625;397;195 SS
3626;397;21 SS
3627;397;215 SS
3628;397;235 SS
3629;397;255 SS
3630;397;275 SS
3631;397;285 SS
3632;397;305 SS
3633;397;325 SS
3634;397;265 SS
3635;397;19 XS
3636;397;E 1 EC
3637;397;E 2 EC
3638;397;E4
3639;397;E6 EC
3640;397;236 SC
3641;397;266 SC
3642;397;286 SC
3643;397;264 CR
3644;397;280 CR
3645;397;325 SCR
3646;397;330 CR
3647;397;350 CR
3648;398;180
3649;398;190
3650;398;200
3651;398;240
3652;400;MOTOR DE BARCO
3653;401;275CX
3654;401;265AX
3655;402;TOP 470
3656;402;TOP FISH 16
3657;402;TOP FISH 19
3658;402;TOP FISH 21
3659;402;TOP FISH 24 WA
3660;402;TOP FISH 27
3661;403;19 LEOPARDO
3662;403;23 TYCOON
3663;403;39 BULLET
3664;404;230 RAZOR
3665;404;260C VENOM
3666;404;230 VIPER
3667;404;27 PYTHON
3668;408;BV 43
3669;408;BV 45
3670;408;BV 40
3671;408;BV 36
3672;408;BV 26
3673;409;80
3674;409;70
3675;409;64
3676;409;54
3677;410;B-24
3678;410;B-26
3679;410;NOVA C
3680;410;B-34
3681;411;EXPLORER FISHING
3682;411;FLYING FISHING
3683;411;HUNTER FISHING
3684;412;55 RAISED SALOON
3685;412;53 PERFORMANCE CRUISER
3686;412;44 BLUE WATER CRUISER
3687;412;12 FAST CRUISER
3688;412;37 IMS CRUISER-RACER
3689;412;37 ALUMINUM CRUISER SLOOP
3690;412;MULTIMAR 32
3691;412;30
3692;412;28 LIFTING KEEL CRUISER
3693;412;8 CLASSIC DAY SAILER
3694;412;NEO 25
3695;412;ILC 25
3696;412;7 SPORTBOAT
3697;412;OPEN 40
3698;412;395 EXPRESS
3699;412;35 RIB
3700;412;32 RIB
3701;413;43 ZR
3702;413;38 ZR
3703;413;35 ZR
3704;413;35 ZR OPEN
3705;413;38 ZF OPEN
3706;413;35 ZF OPEN
3707;413;32 ZF OPEN
3708;413;38 ZFX OPEN
3709;413;38 ZFX CUDDY
3710;413;35 ZFX CUDDY
3711;413;38 ZSF SPORTFISH CRUISER
3712;413;22 CLASSIC
3713;413;18 CLASSIC
3714;413;16 CLASSIC
3715;414;36
3716;414;41
3717;414;45
3718;415;APOLUS
3719;415;MALIBU
3721;415;MARFIM
3722;415;MARUJO
3723;415;SQUALUS
3724;415;PARATY
3725;415;SABRE
3726;415;FORTFLEX
3727;415;AMBULANCHA
3728;415;CAB
3729;415;CATAMARA
3730;415;CHALANA
3731;415;CARGO
3732;415;LEVEPOL
3733;415;MAX
3734;415;PC
3735;415;TURISBOAT
3736;415;WORKBOAT
3737;416;SKI 200 OB
3738;416;SKI 200 CB
3739;416;SPORT 200
3740;416;SUPER AIR G21
3741;416;SUPER AIR G23
3742;416;SUPER AIR G25
3743;416;SUPER AIR 210
3744;416;SUPER AIR 230
3745;417;145
3746;417;158
3747;417;170
3748;417;188
3749;417;208
3750;417;228
3751;417;245
3752;417;268
3753;417;318
3754;417;388
3755;417;188CX
3756;417;205CX
3757;417;245CX
3758;417;280CX
3759;417;335EX
3760;417;190IS
3761;417;210IS
3762;417;220IS
3763;417;240IS
3764;418;240 BOWRIDER SPORT
3765;418;240 BOWRIDER
3766;418;270 BOWRIDER
3767;418;290 BOWRIDER
3768;418;310 BOWRIDER
3769;418;350 CROSSOVER BOWRIDER
3770;418;240 SUN SPORT
3771;418;270 SUN SPORT
3772;418;290 SUN SPORT
3773;418;310 SUN SPORT
3774;418;350 SUN SPORT
3775;418;370 SUPER SPORT
3776;418;400 SUPER SPORT
3777;418;290 FX4
3778;418;290 FX4 BR
3779;418;310 FX5
3780;418;310 FX5 BR
3781;418;350 FX6
3782;418;370 FX7
3783;418;400 FX8
3784;418;27 PC
3785;418;31 PC
3786;418;34 PC
3787;418;37 PC
3788;418;40 PC
3789;418;45 YACHT
3790;418;292 FAS3TECH
3791;418;353 FAS3TECH
3792;418;353 FAS3TECH SPORT
3793;418;382 FAS3TECH
3794;419;CROWNE 250
3795;419;ROYAL
3796;419;GRAND MARINER
3797;419;SOLSTICE
3798;419;SUNLINER
3799;419;CRUISER
3800;420;X-2
3801;420;X-10
3802;420;X-14V
3803;420;X-25
3804;420;X-30
3805;420;X-35
3806;420;X-46
3807;420;X-55
3808;420;X-STAR
3809;420;PROSTAR
3810;420;PS214V
3811;421;RENEGADE
3813;421;16 SUPER SKIFF
3814;421;16 SUPER SKIFF TILLER
3815;421;17 SUPER SKIFF
3816;421;18 BACKCOUNTRY PRO
3817;421;20 BAY BOAT
3818;422;MY DREAMRAY
3819;422;MV BREAMDREAM
3820;422;MV 72SOUTH
3821;422;MV RAYDREAM
3822;422;MV PLAYTIME
3823;422;MV DREAMON
3824;422;MV DREAMGENIE
3825;422;MV SWEET PEA
3826;422;MV BARBARIAN
3827;422;MV CHANCELLOR
3828;423;GERACAO IV
3829;423;GERACAO III
3830;423;GERACAO II
3831;423;GERACAO I
3832;424;200 OPEN
3833;424;200 FISHING
3834;424;230 OPEN SPORT
3835;424;230 OPEN
3836;424;230 CAB LX
3837;424;240 CAB LX
3838;424;260 OPEN
3839;424;260 CAB LX
3840;424;290 CAB LX
3841;424;310 CAB LX
3842;424;330 CAB LX
3843;424;310 OPEN
3844;425;500 SPORTFISHER
3845;425;500 CUDDY
3846;425;500 SANTA FE
3847;425;552 PLATINUM
3848;425;552 GOLD
3849;425;552 AXIS
3850;425;600 EXTREME
3851;425;600 APEX EXTREME
3852;425;650 PREDATOR
3853;425;650 APEX PREDATOR
3854;426;265 CAB
3855;426;235 CAB
3856;426;270 CAB
3857;426;225 CAB
3858;426;225 OPEN
3859;427;SQUADRON S78
3860;427;SQUADRON S65
3861;427;SQUADRON S60
3862;427;SQUADRON S58
3863;427;SQUADRON S50
3864;427;SQUADRON S42
3865;427;TARGA T58 GT
3866;427;TARGA T50 GT
3867;427;TARGA T44 OPEN
3868;427;TARGA T38 OPEN
3870;504;KEY LARGO 36
3871;504;KEY LARGO 34 OUT
3872;504;KEY LARGO 34 IN
3873;504;KEY LARGO 30
3874;504;KEY LARGO 27 OUT
3875;504;KEY LARGO 27 IN
3876;504;KEY LARGO 24
3877;504;KEY LARGO 22
3878;504;KEY LARGO 20
3879;504;KEY LARGO ONE
3880;504;DORADO 36
3881;504;DORADO 26 OUT
3882;504;DORADO 26 IN
3883;504;DORADO 22
3884;429;34 OPEN
3885;429;34 PIED-A-MER
3886;429;37 OPEN
3887;429;37 CABIN
3888;429;39 OPEN
3889;429;39 CUDDY
3890;429;39 SUN LOUNGE
3891;429;43 OPEN
3892;430;35
3893;430;38 IO
3894;430;38 OB
3895;430;42 ULTIMATE
3896;430;50 PASSION
3897;432;PRO-V
3898;432;BARON
3899;432;TYEE
3900;432;SPORT ANGLER
3901;432;CROSSOVER XS
3902;432;IMPACT
3903;432;PRO GUIDE
3904;432;REBEL XL
3905;432;OUTFITTER
3906;432;ALASKAN
3907;432;FURY
3908;432;FURY XL
3909;432;SSV
3910;432;WC
3911;432;WD
3912;432;JON BOAT
3913;432;208 PRO-V GL
3914;432;197 PRO-V GL
3915;432;186 PRO-V GL
3917;432;208 TYEE GL
3918;432;186 TYEE GL
3919;435;FLASH135
3920;435;FLASH165
3921;435;FLASH175
3922;435;FLASH205
3923;435;CATFLASH35
3924;435;CATFLASH43
3925;435;OPEN590
3926;436;SR1000
3927;436;SR760
3928;436;SR620
3929;436;SR550
3930;436;SR500
3931;436;SR15
3932;436;SR12
3933;436;SR10
3934;436;SR9.5
3935;436;TD10
3936;436;TD8
3937;436;MINI
3938;436;RAFTING
3939;436;POTRO MARINHO
3940;436;MILITAR
3941;437;270 OCEAN
3942;437;340 OCEAN
3943;437;360 SUNSET
3944;437;290 SUNSET
3945;438;MOTOR DE BARCO
3946;439;NEO 25
3947;439;FR 200
3948;439;FR 240
3949;439;FR 275
3950;439;FR 300
3951;439;FR 340
3952;439;FR 375
3953;439;FR 440
3954;439;FR 430
3955;439;FR 495
3956;440;DESTROYER
3957;440;40
3958;441;MAHE 36 EVOLUTION
3959;441;LIPARE 41 EVOLUTION
3960;441;HELIA 44
3961;441;SABA 50
3962;441;SANYA 57
3963;441;VICTORIA 67
3964;441;TAITI DAY CHARTER 67
3965;441;SUMMERLAND 40 LC
3966;441;CUMBERLAND 40 LC
3967;441;QUEENSLAND 55
3968;442;HORIZON H180
3969;442;HORIZON H180OB
3970;442;HORIZON H190
3971;442;HORIZON H200
3972;442;HORIZON H210
3973;442;HORIZON H230
3974;442;HORIZON H260
3975;442;HORIZON H290
3976;442;HORIZON H310
3977;442;H180OBRS
3978;442;H180RS
3979;442;H190RS
3980;442;H200RS
3981;442;H210RS
3982;442;H230RS
3983;442;H260RS
3984;442;S215RS
3985;442;S235RS
3986;442;S265RS
3987;442;H180OBSS
3988;442;H180SS
3989;442;H190SS
3990;442;H200SS
3991;442;H210SS
3992;442;H230SS
3993;442;H260SS
3994;442;S215SS
3995;442;S235SS
3996;442;S265SS
3997;442;SUNDOWNER S215
3998;442;SUNDOWNER S235
3999;442;SUNDOWNER S265
4000;442;SL222
4001;442;SL242
4002;442;SL262
4003;442;FUNSHIP F224
4004;442;FUNSHIP F244
4005;442;VISTA V275
4006;442;VISTA V305
4007;442;VISTA V335
4008;442;VISTA V355
4009;442;VISTA V375
4010;442;VISTA V435
4011;442;VISTA V475
4012;443;FS180
4013;443;FS205
4014;443;FS215
4015;443;FS230 SIRENA
4016;443;FS230 SCAPPARE
4017;443;FS275 CONCEPT
4018;443;FS305 ELITE
4019;444;ASTONDOA 40 OPEN
4020;444;ASTONDOA 67 OPEN
4021;444;ASTONDOA 43 OPEN HT
4022;444;ASTONDOA 53 OPEN HT
4023;444;ASTONDOA 55 OPEN CRUISER
4024;444;ASTONDOA 44 FLY
4025;444;ASTONDOA 72 GLX
4026;445;600
4027;445;500
4028;445;450 PRO
4029;445;450 OPEN
4030;445;420
4031;445;ETNA 25
4032;445;PILOT
4033;446;500
4034;446;520
4035;446;550
4036;446;580
4037;446;610XL
4038;446;640XL
4039;446;670XL
4040;446;700XL
4041;446;750XL
4042;446;800XL
4043;446;850XL
4044;446;900XL
4045;446;950XL HARDTOP
4046;447;45 SPORT
4047;447;48HT
4048;447;48 SPORT
4049;447;55 SPORT
4050;447;58HT
4051;447;68HT
4052;447;NAVETTA 19
4053;447;NAVETTA 21
4054;447;NAVETTA 23
4055;447;NAVETTA 26
4056;447;NAVETTA 26 SPORT
4057;454;CAP CAMARAT 4.7 CC
4058;454;CAP CAMARAT 5.1 CC
4059;454;CAP CAMARAT 5.5 CC SERIE 2
4060;454;CAP CAMARAT 5.5 WA SERIE 2
4061;454;CAP CAMARAT 6.5 CC SERIE 2
4062;454;CAP CAMARAT 6.5DC SERIE 2
4063;454;CAP CAMARAT 6.5WA SERIE 2
4064;454;CAP CAMARAT 7.5 CC
4065;454;CAP CAMARAT 7.5 DC
4066;454;CAP CAMARAT 7.5 WA
4067;454;CAP CAMARAT 8.5 CC
4068;454;CAP CAMARAT 8.5 WA
4069;454;53
4070;454;57
4071;454;64
4072;454;LEADER 10
4073;454;LEADER 38
4074;454;LEADER 40
4075;454;LEADER 8
4076;454;LEADER 9
4077;454;MERRY FISHER 595
4078;454;MERRY FISHER 6 MARLIN
4079;454;MERRY FISHER 645
4080;454;MERRY FISHER 695 MARLIN
4081;454;MERRY FISHER 755
4082;454;MERRY FISHER 755 MARLIN
4083;454;MERRY FISHER 855
4084;454;MERRY FISHER 855 MARLIN
4085;454;NC 11
4086;454;NC 14
4087;454;NC 9
4088;455;400
4089;455;440 S
4090;455;450
4091;455;450 S
4092;455;500
4093;455;500 S
4094;455;550
4095;455;550 S
4096;455;620
4097;455;620 S
4098;455;750
4099;454;SUN FAST 3200
4100;454;SUN FAST 3600
4101;454;SUN ODYSSEY 331
4102;454;SUN ODYSSEY 349
4103;454;SUN ODYSSEY 379
4104;454;SUN ODYSSEY 409
4105;454;SUN ODYSSEY 41DS
4106;454;SUN ODYSSEY 439
4107;454;SUN ODYSSEY 44 DS
4108;454;SUN ODYSSEY 469
4109;454;SUN ODYSSEY 50 DS
4110;454;SUN ODYSSEY 509
4111;454;VELASCO 43
4112;449;EMI
4113;449;FINN
4114;449;DINGUE
4115;449;CANOE
4116;7;MOTOR DE BARCO
4117;450;B3R PURE
4118;450;B3R DYNAMIC
4119;450;B3R SPORT
4120;450;B3S EXTREME
4121;451;DM 340
4122;451;DM 280
4123;451;DM 200
4124;452;BATAY
4125;452;FAR FAR AWAY
4126;452;BLUE DREAM
4127;452;BOUNDLESS
4128;452;BEYOND
4129;452;CATALONIAN SPIRIT
4130;452;SUDAMI
4131;452;VICTORIA
4132;452;VERONIKA
4133;452;BUCCANEER 65
4134;452;BUCCANEER 68
4135;452;JANA
4136;452;IMPETUS
4138;452;BUCCANEER 65 II
4139;452;FORTALEZA
4140;452;BUCCANEER
4141;452;SILVIA'S SURPRISE
4142;452;ZEMBRA III
4143;452;AMARELLA
4144;452;CONTINA
4145;452;LADY BJ
4146;452;BELEZA
4147;452;PRECIOUS ANGEL VII
4148;452;CARIB QUEEN
4149;452;CARLA
4150;452;JOANA II
4151;452;SUNNY
4152;452;LILLY
4153;452;LOVELY
4154;452;IF
4155;452;EMILY
4156;452;MULTISEA
4158;453;IB 360 PATROL
4159;453;IB 360 PILOT
4160;456;72M SS
4161;456;48M SS
4162;456;42M SS
4163;456;35M SS
4164;456;210
4165;456;170
4166;456;150
4167;456;135
4168;456;120
4169;456;PJ WORLD
4170;457;LOBSTER L35
4171;457;RUNABOUT IT22
4172;457;VELEIRO CLASSICO K8
4173;458;THORUS 275
4174;458;THORUS 305
4175;458;THORUS 375
4176;458;THORUS 405
4177;459;T230
4178;459;T280
4179;459;MAXI
4180;459;PROFESSIONAL
4181;459;ULTRA VEE
4182;459;HYPALON SMALL
4183;459;RS340
4184;459;RS395
4185;459;RL360
4186;459;RL440
4187;459;RU470
4188;459;RU540
4189;459;RD550
4190;459;RD570
4191;459;RD600
4192;459;PERFORMANCE
4193;459;P520
4194;459;P600
4195;459;DEEP VEE
4196;459;ULTRA RIB
4197;460;LSX 64
4198;460;LSX 78
4199;460;LSX 92
4200;460;LSX 120
4202;460;LMY 64
4203;460;LMY 85
4204;460;LMY 116
4205;460;BREEZE 76
4206;461;170 SPORTSMAN TL
4207;461;170 SPORTSMAN SC
4208;461;186 SPORTSMAN TL
4209;461;186 SPORTSMAN SC
4210;461;186 SPORTSMAN DC
4211;461;186 SPORTSMAN FS
4212;461;1700 SKIFF
4213;461;1700 SKIFF CC
4214;461;170 CC
4215;461;170 DC
4216;461;190 BAY
4217;461;195 CC
4218;461;215 CC
4219;462;L330
4220;463;300
4221;463;320 FLY
4222;464;20 MXZ
4223;464;20 VTX
4224;464;21 VLX
4225;464;22 MXZ
4226;464;23 LSV
4227;464;24 MXZ
4228;464;247 LSV
4229;464;21 RIDE
4230;464;23 RIDE
4231;464;RESPONSE TXI
4232;465;38 HIGH PERFORMANCE
4233;465;38 CENTER CONSOLE
4234;466;COMMODORE 230
4235;467;WAKESTAR
4236;467;PROSKI 590
4237;468;MAX 380
4238;468;MAX 340
4239;468;MAX 280
4240;468;MAX 250 FR
4241;469;CLASSIC 76
4242;469;GFT 85
4243;469;GFT 92
4244;469;GFT 93
4245;469;GFT 98
4246;469;GFT 98HT
4247;469;EUROPA 100
4248;469;100LE
4249;469;TARGET 106
4250;469;HEMISPHERE 140
4251;4;MOTOR DE BARCO
4252;470;ARUAK
4253;470;BIG FISH
4254;470;CHATA
4255;470;GRAND FISH
4256;470;MG
4257;470;KARIB
4258;470;QUEST
4259;470;SAVAGE
4260;472;MJ 34 DS LUXO
4261;472;MJ 38 DS LUXO
4262;472;MJ 38 DS STANDARD
4263;472;MJ 44 DS LUXO
4264;472;MJ 44 DS STANDARD
4265;472;MJ 60 DS
4266;473;DOLPHIN 74 CRUISER
4267;473;DOLPHIN 64 CRUISER
4268;473;DOLPHIN 54
